,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
248,2012,254,2012-04-05,2nd Match,Kolkata Knight Riders,Delhi Daredevils,Kolkata,Eden Gardens,Delhi Daredevils,bowl,Brendon McCullum (wk),Jacques Kallis,Gautam Gambhir (c),Manoj Tiwary,Yusuf Pathan,Debabrata Das,Laxmi Shukla,Rajat Bhatia,Brett Lee,Iqbal Abdulla,Marchant de Lange,Aaron Finch,Virender Sehwag (c),Irfan Pathan,Glenn Maxwell,Naman Ojha, Venugopal Rao, Yogesh Nagar, Roelof van der Merwe, Morne Morkel, Shahbaz Nadeem, Umesh Yadav,0,0,8.0
249,2012,255,2012-04-06,3rd Match,Mumbai Indians,Pune Warriors,Mumbai,Wankhede Stadium,Mumbai Indians,bowl,Manish Pandey,Sourav Ganguly (c),Wayne Parnell,Robin Uthappa (wk),Callum Ferguson,Steven Smith,Marlon Samuels,Bhuvneshwar Kumar,Murali Kartik,Rahul Sharma,Ashok Dinda,Richard Levi,Ambati Rayudu,Rohit Sharma,James Franklin,Dinesh Karthik (wk),Suryakumar Yadav,Kieron Pollard,Harbhajan Singh (c),Lasith Malinga,Pragyan Ojha,Munaf Patel,0,28.0,0
250,2012,256,2012-04-06,4th Match,Rajasthan Royals,Kings XI Punjab,Jaipur,Sawai Mansingh Stadium,Kings XI Punjab,bowl,Rahul Dravid (c),Ajinkya Rahane,Ashok Menaria,Brad Hodge,Owais Shah,Kevon Cooper,Ankeet Chavan, Shreevats Goswami, Johan Botha, Amit Singh, Siddharth Trivedi,Adam Gilchrist (c & wk),Paul Valthaty,Shaun Marsh,Abhishek Nayar,David Hussey,Mandeep Singh,Bipul Sharma,Piyush Chawla,James Faulkner,Praveen Kumar,Harmeet Singh,1,31.0,0
251,2012,257,2012-04-07,5th Match,Royal Challengers Bangalore,Delhi Daredevils,Bengaluru,M.Chinnaswamy Stadium,Delhi Daredevils,bowl,Andrew McDonald,Cheteshwar Pujara,Virat Kohli,AB de Villiers (wk),Saurabh Tiwary,Mayank Agarwal,Daniel Vettori (c),Vinay Kumar,Harshal Patel,Zaheer Khan, Muttiah Muralitharan,Aaron Finch,Virender Sehwag (c),Naman Ojha (wk),Venugopal Rao,Glenn Maxwell,Yogesh Nagar,Irfan Pathan,Doug Bracewell,Morne Morkel,Shahbaz Nadeem, Umesh Yadav,1,20.0,0
252,2012,258,2012-04-07,6th Match,Deccan Chargers,Chennai Super Kings,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,bowl,Murali Vijay,Faf du Plessis,Suresh Raina,S Badrinath,Ravindra Jadeja,MS Dhoni (c & wk),Dwayne Bravo,Albie Morkel,Ravichandran Ashwin, Shadab Jakati, Doug Bollinger,Daniel Harris,Shikhar Dhawan,Parthiv Patel (wk),Cameron White (c),Bharath Chipli,Daniel Christian,Manpreet Gony,Dwaraka Ravi Teja,Ankit Sharma,Dale Steyn,TP Sudhindra,0,74.0,0
253,2012,259,2012-04-08,7th Match,Rajasthan Royals,Kolkata Knight Riders,Jaipur,Sawai Mansingh Stadium,Kolkata Knight Riders,bowl,Rahul Dravid (c),Ajinkya Rahane,Shreevats Goswami (wk),Ashok Menaria,Brad Hodge,Owais Shah,Kevon Cooper,Ankeet Chavan, Johan Botha, Amit Singh, Siddharth Trivedi,Jacques Kallis,Brendon McCullum (wk),Gautam Gambhir (c),Manoj Tiwary,Debabrata Das,Yusuf Pathan,Rajat Bhatia,Laxmi Shukla,Brett Lee,Sunil Narine,Iqbal Abdulla,1,22.0,0
254,2012,260,2012-04-08,8th Match,Pune Warriors,Kings XI Punjab,Pune,Maharashtra Cricket Association Stadium,Pune Warriors,bat,Jesse Ryder,Sourav Ganguly (c),Marlon Samuels,Robin Uthappa (wk),Callum Ferguson,Steven Smith,Manish Pandey,Rahul Sharma,Murali Kartik, Ashok Dinda, Ashish Nehra,Adam Gilchrist (c & wk),Paul Valthaty,Mandeep Singh,Abhishek Nayar,David Hussey,Piyush Chawla,Dimitri Mascarenhas,Bipul Sharma,James Faulkner,Praveen Kumar,Harmeet Singh,1,22.0,0
255,2012,261,2012-04-09,9th Match,Deccan Chargers,Mumbai Indians,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,bat,Parthiv Patel (wk),Shikhar Dhawan,Bharath Chipli,Daniel Christian,Kumar Sangakkara (c),Cameron White,Dwaraka Ravi Teja,Amit Mishra,Dale Steyn,Ankit Sharma,Anand Rajan,Tirumalsetti Suman,Richard Levi,Rohit Sharma,Ambati Rayudu,Kieron Pollard,Dinesh Karthik (wk),James Franklin,Harbhajan Singh, Lasith Malinga, Munaf Patel, Pragyan Ojha,0,0,5.0
256,2012,262,2012-04-10,10th Match,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bowl,Jacques Kallis,Gautam Gambhir (c),Manvinder Bisla (wk),Yusuf Pathan,Manoj Tiwary,Ryan ten Doeschate,Shakib Al Hasan,Laxmi Shukla,Brett Lee,Rajat Bhatia,Lakshmipathy Balaji,Cheteshwar Pujara,Chris Gayle,Virat Kohli,AB de Villiers (wk),Saurabh Tiwary,Mayank Agarwal,Daniel Vettori (c),Vinay Kumar,Harshal Patel,Zaheer Khan,Muttiah Muralitharan,0,42.0,0
257,2012,263,2012-04-10,11th Match,Delhi Daredevils,Chennai Super Kings,Delhi,Feroz Shah Kotla,Delhi Daredevils,bowl,Faf du Plessis,Murali Vijay,Suresh Raina,S Badrinath,Ravindra Jadeja,Dwayne Bravo,MS Dhoni (c & wk),Albie Morkel,Ravichandran Ashwin,Shadab Jakati,Doug Bollinger,Naman Ojha (wk),Virender Sehwag (c),Kevin Pietersen,Mahela Jayawardene,Yogesh Nagar, Venugopal Rao, Irfan Pathan, Roelof van der Merwe, Shahbaz Nadeem, Morne Morkel, Umesh Yadav,1,0,8.0
258,2012,264,2012-04-11,12th Match,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,Rajasthan Royals,bowl,Richard Levi,Tirumalsetti Suman,Rohit Sharma,Ambati Rayudu,Kieron Pollard,Dinesh Karthik (wk),James Franklin,Harbhajan Singh (c),Lasith Malinga, Munaf Patel, Pragyan Ojha,Rahul Dravid (c),Ajinkya Rahane,Shreevats Goswami (wk),Owais Shah,Ashok Menaria,Johan Botha,Kevon Cooper,Ankeet Chavan,Brad Hogg,Amit Singh,Siddharth Trivedi,1,27.0,0
259,2012,265,2012-04-12,13th Match,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,Royal Challengers Bangalore,bat,Mayank Agarwal,Chris Gayle,Virat Kohli,AB de Villiers (wk),Saurabh Tiwary,Raju Bhatkal,Cheteshwar Pujara,Daniel Vettori (c),Vinay Kumar,Zaheer Khan,Muttiah Muralitharan,Murali Vijay,Faf du Plessis,Suresh Raina,MS Dhoni (c & wk),Dwayne Bravo,Albie Morkel,Ravindra Jadeja,S Badrinath, Ravichandran Ashwin, Shadab Jakati, Doug Bollinger,1,0,5.0
260,2012,266,2012-04-12,14th Match,Kings XI Punjab,Pune Warriors,Mohali,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,bowl,Jesse Ryder,Sourav Ganguly (c),Marlon Samuels,Robin Uthappa (wk),Angelo Mathews,Mithun Manhas,Steven Smith,Manish Pandey,Rahul Sharma,Ashish Nehra,Ashok Dinda,Paul Valthaty,Adam Gilchrist (c & wk),Shaun Marsh,Mandeep Singh,Piyush Chawla,David Hussey, Dimitri Mascarenhas, Bipul Sharma, Parvinder Awana, Praveen Kumar, Harmeet Singh,1,0,7.0
261,2012,267,2012-04-13,15th Match,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,Rajasthan Royals,bat,Rahul Dravid (c),Ajinkya Rahane,Ashok Menaria,Shreevats Goswami (wk),Owais Shah,Brad Hodge,Johan Botha,Ankeet Chavan, Brad Hogg, Amit Singh, Siddharth Trivedi,Jacques Kallis,Gautam Gambhir (c),Manvinder Bisla (wk),Manoj Tiwary,Shakib Al Hasan,Yusuf Pathan,Ryan ten Doeschate,Debabrata Das, Rajat Bhatia, Sunil Narine, Lakshmipathy Balaji,1,0,5.0
262,2012,268,2012-04-14,16th Match,Pune Warriors,Chennai Super Kings,Pune,Maharashtra Cricket Association Stadium,Chennai Super Kings,bat,Faf du Plessis,Murali Vijay,Suresh Raina,MS Dhoni (c & wk),Ravindra Jadeja,Albie Morkel,Dwayne Bravo,S Badrinath, Yo Mahesh, Ravichandran Ashwin, Nuwan Kulasekara,Robin Uthappa (wk),Jesse Ryder,Sourav Ganguly (c),Marlon Samuels,Steven Smith,Angelo Mathews, Mithun Manhas, Murali Kartik, Rahul Sharma, Ashish Nehra, Ashok Dinda,1,0,7.0
263,2012,269,2012-04-15,17th Match,Kolkata Knight Riders,Kings XI Punjab,Kolkata,Eden Gardens,Kolkata Knight Riders,bowl,Adam Gilchrist (c & wk),Mandeep Singh,Shaun Marsh,David Hussey,Paras Dogra,Bipul Sharma,Dimitri Mascarenhas,Piyush Chawla,Praveen Kumar,Harmeet Singh,Bhargav Bhatt,Jacques Kallis,Gautam Gambhir (c),Manvinder Bisla (wk),Manoj Tiwary,Shakib Al Hasan,Yusuf Pathan,Debabrata Das,Ryan ten Doeschate,Rajat Bhatia,Sunil Narine, Jaydev Unadkat,0,2.0,0
264,2012,270,2012-04-15,18th Match,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M.Chinnaswamy Stadium,Rajasthan Royals,bat,Rahul Dravid (c),Ajinkya Rahane,Owais Shah,Brad Hodge,Ashok Menaria, Shreevats Goswami, Johan Botha, Brad Hogg, Pankaj Singh, Amit Singh, Siddharth Trivedi,Mayank Agarwal,Chris Gayle,Virat Kohli,AB de Villiers (wk),Saurabh Tiwary,Mohammad Kaif,Daniel Vettori (c),Vinay Kumar,Zaheer Khan,Sreenath Aravind,Muttiah Muralitharan,0,59.0,0
265,2012,271,2012-04-16,19th Match,Mumbai Indians,Delhi Daredevils,Mumbai,Wankhede Stadium,Delhi Daredevils,bowl,Richard Levi,Davy Jacobs,Rohit Sharma,Ambati Rayudu,Kieron Pollard,Dinesh Karthik (wk),Harbhajan Singh (c),Clint McKay,RP Singh,Pragyan Ojha,Munaf Patel,Naman Ojha (wk),Virender Sehwag (c),Kevin Pietersen,Mahela Jayawardene,Ross Taylor,Irfan Pathan, Yogesh Nagar, Ajit Agarkar, Morne Morkel, Umesh Yadav, Shahbaz Nadeem,0,0,7.0
266,2012,272,2012-04-17,20th Match,Rajasthan Royals,Deccan Chargers,Jaipur,Sawai Mansingh Stadium,Deccan Chargers,bat,Kumar Sangakkara (c & wk),Shikhar Dhawan,Daniel Christian,Jean-Paul Duminy,Bharath Chipli, Tanmay Mishra, Abhishek Jhunjhunwala, Ankit Sharma, Amit Mishra, Dale Steyn, Anand Rajan,Rahul Dravid (c),Ajinkya Rahane,Ashok Menaria,Owais Shah,Brad Hodge,Johan Botha,Dishant Yagnik (wk),Brad Hogg, Amit Singh, Siddharth Trivedi, Pankaj Singh,1,0,5.0
267,2012,273,2012-04-17,21st Match,Royal Challengers Bangalore,Pune Warriors,Bengaluru,M.Chinnaswamy Stadium,Pune Warriors,bat,Robin Uthappa (wk),Jesse Ryder,Sourav Ganguly (c),Marlon Samuels,Steven Smith,Angelo Mathews,Mithun Manhas,Bhuvneshwar Kumar,Rahul Sharma, Ashish Nehra, Ashok Dinda,Tillakaratne Dilshan,Chris Gayle,Mayank Agarwal,Virat Kohli,Saurabh Tiwary,AB de Villiers (wk),Daniel Vettori, Vinay Kumar, Zaheer Khan, Harshal Patel, KP Appanna,1,0,6.0
268,2012,274,2012-04-18,22nd Match,Kings XI Punjab,Kolkata Knight Riders,Mohali,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,bat,Adam Gilchrist (c & wk),Paul Valthaty,Shaun Marsh,Mandeep Singh,David Hussey,Paras Dogra,Dimitri Mascarenhas,Piyush Chawla,Praveen Kumar, Bhargav Bhatt, Harmeet Singh,Brendon McCullum,Gautam Gambhir (c),Manvinder Bisla (wk),Jacques Kallis,Manoj Tiwary, Yusuf Pathan, Debabrata Das, Brett Lee, Rajat Bhatia, Sunil Narine, Lakshmipathy Balaji,0,0,8.0
269,2012,275,2012-04-19,23rd Match,Delhi Daredevils,Deccan Chargers,Delhi,Feroz Shah Kotla,Deccan Chargers,bat,Kumar Sangakkara (c),Shikhar Dhawan,Parthiv Patel (wk),Daniel Christian,Jean-Paul Duminy,Bharath Chipli,Abhishek Jhunjhunwala,Dale Steyn,Amit Mishra,Ankit Sharma,Veer Pratap Singh,Naman Ojha (wk),Virender Sehwag (c),Kevin Pietersen,Mahela Jayawardene,Ross Taylor,Irfan Pathan,Yogesh Nagar,Ajit Agarkar, Morne Morkel, Umesh Yadav, Shahbaz Nadeem,1,0,5.0
270,2012,276,2012-04-19,24th Match,Chennai Super Kings,Pune Warriors,Chennai,MA Chidambaram Stadium,Pune Warriors,bowl,Faf du Plessis,S Badrinath,Suresh Raina,MS Dhoni (c & wk),Dwayne Bravo,Ravindra Jadeja,Wriddhiman Saha, Nuwan Kulasekara, Ravichandran Ashwin, Shadab Jakati, Doug Bollinger,Robin Uthappa (wk),Jesse Ryder,Sourav Ganguly (c),Manish Pandey,Marlon Samuels,Steven Smith,Angelo Mathews,Bhuvneshwar Kumar,Murali Kartik,Rahul Sharma, Ashish Nehra,1,13.0,0
271,2012,277,2012-04-20,25th Match,Kings XI Punjab,Royal Challengers Bangalore,Mohali,Punjab Cricket Association IS Bindra Stadium,Royal Challengers Bangalore,bowl,Nitin Saini (wk),Paul Valthaty,Shaun Marsh,David Hussey (c),David Miller,Mandeep Singh,Azhar Mahmood,Piyush Chawla,Praveen Kumar, Harmeet Singh, Parvinder Awana,Mayank Agarwal,Chris Gayle,Virat Kohli,Saurabh Tiwary,AB de Villiers,Andrew McDonald,Daniel Vettori (c),Arun Karthik, Harshal Patel, Vinay Kumar, Zaheer Khan,0,0,5.0
272,2012,278,2012-04-21,26th Match,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,Rajasthan Royals,bat,Rahul Dravid (c),Ajinkya Rahane,Owais Shah,Ashok Menaria,Brad Hodge,Kevon Cooper, Stuart Binny, Shreevats Goswami, Brad Hogg, Amit Singh, Siddharth Trivedi,S Badrinath,Faf du Plessis,Suresh Raina,MS Dhoni (c & wk),Dwayne Bravo,Ravindra Jadeja, Wriddhiman Saha, Nuwan Kulasekara, Ravichandran Ashwin, Shadab Jakati, Doug Bollinger,1,0,7.0
273,2012,279,2012-04-21,27th Match,Delhi Daredevils,Pune Warriors,Delhi,Feroz Shah Kotla,Delhi Daredevils,bowl,Robin Uthappa (wk),Jesse Ryder,Sourav Ganguly (c),Steven Smith,Angelo Mathews,Manish Pandey, Mithun Manhas, Alfonso Thomas, Murali Kartik, Rahul Sharma, Ashish Nehra,Mahela Jayawardene,Virender Sehwag (c),Kevin Pietersen,Irfan Pathan,Pawan Negi,Ross Taylor,Yogesh Nagar,Naman Ojha (wk),Morne Morkel,Umesh Yadav, Shahbaz Nadeem,0,20.0,0
274,2012,280,2012-04-22,28th Match,Mumbai Indians,Kings XI Punjab,Mumbai,Wankhede Stadium,Mumbai Indians,bat,James Franklin,Sachin Tendulkar,Rohit Sharma,Dinesh Karthik (wk),Kieron Pollard,Harbhajan Singh (c),Thisara Perera,Ambati Rayudu,Pragyan Ojha, RP Singh, Munaf Patel,Nitin Saini (wk),Mandeep Singh,Shaun Marsh,David Hussey (c),Azhar Mahmood,David Miller,Siddharth Chitnis, Piyush Chawla, Bhargav Bhatt, Praveen Kumar, Parvinder Awana,0,0,6.0
275,2012,281,2012-04-22,29th Match,Deccan Chargers,Kolkata Knight Riders,Cuttack,Barabati Stadium,Kolkata Knight Riders,bowl,Kumar Sangakkara (c),Shikhar Dhawan,Parthiv Patel (wk),Cameron White,Jean-Paul Duminy,Ishank Jaggi,Ankit Sharma,Dale Steyn,Amit Mishra,Anand Rajan, Veer Pratap Singh,Brendon McCullum,Gautam Gambhir (c),Manvinder Bisla (wk),Jacques Kallis,Yusuf Pathan,Manoj Tiwary,Debabrata Das,Rajat Bhatia, Sunil Narine, Lakshmipathy Balaji, Brett Lee,0,0,5.0
276,2012,282,2012-04-23,30th Match,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,bowl,Virat Kohli,Tillakaratne Dilshan,Mayank Agarwal,Chris Gayle,AB de Villiers (wk),Saurabh Tiwary, Daniel Vettori, Vinay Kumar, Zaheer Khan, Harshal Patel, KP Appanna,Rahul Dravid (c),Ajinkya Rahane,Owais Shah,Shreevats Goswami (wk),Brad Hodge,Stuart Binny,Kevon Cooper,Brad Hogg,Ajit Chandila, Siddharth Trivedi, Pankaj Singh,0,46.0,0
277,2012,283,2012-04-24,31st Match,Pune Warriors,Delhi Daredevils,Pune,Maharashtra Cricket Association Stadium,Pune Warriors,bat,Jesse Ryder,Manish Pandey,Sourav Ganguly (c),Robin Uthappa (wk),Steven Smith, Luke Wright, Mithun Manhas, Murali Kartik, Rahul Sharma, Alfonso Thomas, Ashish Nehra,Mahela Jayawardene,Virender Sehwag (c),Kevin Pietersen,Ross Taylor,Naman Ojha, Irfan Pathan, Yogesh Nagar, Pawan Negi, Morne Morkel, Shahbaz Nadeem, Umesh Yadav,0,0,8.0
278,2012,285,2012-04-25,33rd Match,Kings XI Punjab,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,bat,Nitin Saini (wk),Mandeep Singh,Shaun Marsh,David Hussey (c),David Miller,Azhar Mahmood, Siddharth Chitnis, Piyush Chawla, Praveen Kumar, Bhargav Bhatt, Parvinder Awana,James Franklin,Sachin Tendulkar,Rohit Sharma,Dinesh Karthik (wk),Kieron Pollard,Ambati Rayudu,Harbhajan Singh (c),Robin Peterson,Clint McKay, RP Singh, Munaf Patel,0,0,4.0
279,2012,287,2012-04-26,35th Match,Pune Warriors,Deccan Chargers,Pune,Maharashtra Cricket Association Stadium,Deccan Chargers,bat,Parthiv Patel (wk),Shikhar Dhawan,Cameron White,Kumar Sangakkara (c),Jean-Paul Duminy,Ishank Jaggi,Ankit Sharma, Ashish Reddy, Amit Mishra, Rusty Theron, Manpreet Gony,Manish Pandey,Jesse Ryder,Sourav Ganguly (c),Robin Uthappa (wk),Marlon Samuels,Steven Smith,Mithun Manhas,Alfonso Thomas,Bhuvneshwar Kumar,Rahul Sharma, Ashish Nehra,0,18.0,0
280,2012,288,2012-04-27,36th Match,Delhi Daredevils,Mumbai Indians,Delhi,Feroz Shah Kotla,Mumbai Indians,bowl,Mahela Jayawardene,Virender Sehwag (c),Kevin Pietersen,Irfan Pathan,Ross Taylor,Yogesh Nagar,Naman Ojha (wk),Morne Morkel, Ajit Agarkar, Umesh Yadav, Shahbaz Nadeem,Aiden Blizzard,Sachin Tendulkar,Rohit Sharma,Dinesh Karthik (wk),Ambati Rayudu,Kieron Pollard,Robin Peterson,Harbhajan Singh (c),Lasith Malinga,RP Singh,Rahul Shukla,1,37.0,0
281,2012,289,2012-04-28,37th Match,Chennai Super Kings,Kings XI Punjab,Chennai,MA Chidambaram Stadium,Kings XI Punjab,bat,Mandeep Singh,Shaun Marsh,Azhar Mahmood,David Miller,David Hussey (c),Bipul Sharma,Piyush Chawla,Nitin Saini (wk),Praveen Kumar,Parvinder Awana,Bhargav Bhatt,Faf du Plessis,S Badrinath,Suresh Raina,Wriddhiman Saha,Ravindra Jadeja,MS Dhoni (c & wk),Dwayne Bravo,Albie Morkel,Nuwan Kulasekara,Ravichandran Ashwin,Shadab Jakati,0,7.0,0
282,2012,290,2012-04-28,38th Match,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,Kolkata Knight Riders,bat,Brendon McCullum (wk),Gautam Gambhir (c),Jacques Kallis,Yusuf Pathan,Manoj Tiwary,Debabrata Das, Rajat Bhatia, Laxmi Shukla, Sunil Narine, Brett Lee, Iqbal Abdulla,Tillakaratne Dilshan,Chris Gayle,Virat Kohli,AB de Villiers (wk),Saurabh Tiwary,Mayank Agarwal,Daniel Vettori (c),Vinay Kumar,Zaheer Khan, Harshal Patel, KP Appanna,1,47.0,0
283,2012,291,2012-04-29,39th Match,Delhi Daredevils,Rajasthan Royals,Delhi,Feroz Shah Kotla,Delhi Daredevils,bat,Mahela Jayawardene,Virender Sehwag (c),Kevin Pietersen,Ross Taylor,Yogesh Nagar,Naman Ojha (wk),Irfan Pathan,Ajit Agarkar,Morne Morkel, Umesh Yadav, Shahbaz Nadeem,Rahul Dravid (c),Ajinkya Rahane,Brad Hodge,Owais Shah,Ashok Menaria, Shreevats Goswami, Kevon Cooper, Ankeet Chavan, Brad Hogg, Amit Singh, Pankaj Singh,1,0,1.0
284,2012,292,2012-04-29,40th Match,Mumbai Indians,Deccan Chargers,Mumbai,Wankhede Stadium,Mumbai Indians,bowl,Parthiv Patel (wk),Shikhar Dhawan,Ishank Jaggi,Cameron White (c),Jean-Paul Duminy,Daniel Christian,Bharath Chipli,Ashish Reddy,Amit Mishra,Dale Steyn,Veer Pratap Singh,Richard Levi,Sachin Tendulkar,Rohit Sharma,Dinesh Karthik (wk),James Franklin,Ambati Rayudu,Robin Peterson,Harbhajan Singh, Lasith Malinga, Munaf Patel, RP Singh,1,0,5.0
285,2012,293,2012-04-30,41st Match,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,Chennai Super Kings,bat,Faf du Plessis,Michael Hussey,Suresh Raina,Dwayne Bravo,MS Dhoni (c & wk),Ravindra Jadeja,Albie Morkel,S Badrinath, Ravichandran Ashwin, Yo Mahesh, Shadab Jakati,Gautam Gambhir (c),Brendon McCullum (wk),Jacques Kallis,Manoj Tiwary,Yusuf Pathan,Debabrata Das,Laxmi Shukla,Rajat Bhatia, Brett Lee, Sunil Narine, Iqbal Abdulla,0,0,5.0
286,2012,294,2012-05-01,42nd Match,Deccan Chargers,Pune Warriors,Cuttack,Barabati Stadium,Deccan Chargers,bat,Parthiv Patel (wk),Shikhar Dhawan,Cameron White,Kumar Sangakkara (c),Jean-Paul Duminy,Biplab Samantray,Ankit Sharma, Ashish Reddy, Amit Mishra, Dale Steyn, Veer Pratap Singh,Manish Pandey,Michael Clarke,Sourav Ganguly (c),Steven Smith,Robin Uthappa (wk),Mithun Manhas,Marlon Samuels,Wayne Parnell, Bhuvneshwar Kumar, Murali Kartik, Ashish Nehra,1,13.0,0
287,2012,295,2012-05-01,43rd Match,Rajasthan Royals,Delhi Daredevils,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,bat,Rahul Dravid (c),Ajinkya Rahane,Shane Watson,Owais Shah,Brad Hodge,Ashok Menaria,Shreevats Goswami (wk),Ankeet Chavan,Brad Hogg, Amit Singh, Pankaj Singh,Mahela Jayawardene,Virender Sehwag (c),Kevin Pietersen,Ross Taylor,Yogesh Nagar,Naman Ojha (wk),Irfan Pathan, Morne Morkel, Pawan Negi, Umesh Yadav, Shahbaz Nadeem,0,0,6.0
288,2012,296,2012-05-02,44th Match,Royal Challengers Bangalore,Kings XI Punjab,Bengaluru,M.Chinnaswamy Stadium,Kings XI Punjab,bowl,Mayank Agarwal,Chris Gayle,Virat Kohli,AB de Villiers (wk),Andrew McDonald,Asad Pathan,Saurabh Tiwary,Daniel Vettori, Vinay Kumar, Zaheer Khan, KP Appanna,Mandeep Singh,Shaun Marsh,Nitin Saini (wk),David Hussey (c),Azhar Mahmood,Abhishek Nayar,Paras Dogra,Piyush Chawla,Ryan Harris, Praveen Kumar, Parvinder Awana,0,0,4.0
289,2012,297,2012-05-03,45th Match,Pune Warriors,Mumbai Indians,Pune,Maharashtra Cricket Association Stadium,Mumbai Indians,bat,James Franklin,Sachin Tendulkar,Rohit Sharma,Robin Peterson,Dinesh Karthik (wk),Ambati Rayudu,Thisara Perera,Harbhajan Singh (c),Lasith Malinga,Pragyan Ojha,Munaf Patel,Robin Uthappa (wk),Jesse Ryder,Michael Clarke,Sourav Ganguly (c),Steven Smith,Mithun Manhas,Wayne Parnell,Bhuvneshwar Kumar,Murali Kartik, Ashish Nehra, Ashok Dinda,0,0,1.0
290,2012,298,2012-05-04,46th Match,Chennai Super Kings,Deccan Chargers,Chennai,MA Chidambaram Stadium,Chennai Super Kings,bat,Faf du Plessis,Murali Vijay,Suresh Raina,MS Dhoni (c & wk),Albie Morkel,Ravindra Jadeja,Dwayne Bravo,S Badrinath,Shadab Jakati, Ravichandran Ashwin, Ben Hilfenhaus,Parthiv Patel (wk),Shikhar Dhawan,Cameron White,Kumar Sangakkara (c),Daniel Christian,Ashish Reddy,Abhishek Jhunjhunwala,Ankit Sharma, Amit Mishra, Dale Steyn, Veer Pratap Singh,1,10.0,0
291,2012,299,2012-05-05,47th Match,Kolkata Knight Riders,Pune Warriors,Kolkata,Eden Gardens,Kolkata Knight Riders,bat,Gautam Gambhir (c),Brendon McCullum (wk),Yusuf Pathan,Jacques Kallis,Debabrata Das,Laxmi Shukla,Manoj Tiwary,Rajat Bhatia, Sunil Narine, Iqbal Abdulla, Marchant de Lange,Robin Uthappa (wk),Michael Clarke,Manish Pandey,Steven Smith,Mithun Manhas,Angelo Mathews,Sourav Ganguly (c),Wayne Parnell,Bhuvneshwar Kumar,Murali Kartik,Ashok Dinda,1,7.0,0
292,2012,300,2012-05-05,48th Match,Kings XI Punjab,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,Rajasthan Royals,bat,Rahul Dravid (c),Ajinkya Rahane,Shane Watson,Ashok Menaria,Brad Hodge,Johan Botha,Stuart Binny,Dishant Yagnik, Ankeet Chavan, Shaun Tait, Siddharth Trivedi,Shaun Marsh,Mandeep Singh,Nitin Saini (wk),David Hussey (c),Azhar Mahmood,Gurkeerat Singh Mann,Abhishek Nayar,Piyush Chawla,Ryan Harris,Praveen Kumar,Parvinder Awana,0,43.0,0
293,2012,301,2012-05-06,49th Match,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,Mumbai Indians,bowl,Murali Vijay,Faf du Plessis,Suresh Raina,Dwayne Bravo,MS Dhoni (c & wk),Albie Morkel,Ravindra Jadeja,S Badrinath,Ravichandran Ashwin,Shadab Jakati, Ben Hilfenhaus,James Franklin,Sachin Tendulkar,Rohit Sharma,Dinesh Karthik (wk),Ambati Rayudu,Dwayne Smith,Robin Peterson,Harbhajan Singh (c),Lasith Malinga,RP Singh,Munaf Patel,1,0,2.0
294,2012,302,2012-05-06,50th Match,Royal Challengers Bangalore,Deccan Chargers,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bowl,Daniel Harris,Shikhar Dhawan,Cameron White,Kumar Sangakkara (c),Parthiv Patel, Akshath Reddy, Ashish Reddy, Amit Mishra, Dale Steyn, Veer Pratap Singh, Anand Rajan,Tillakaratne Dilshan,Chris Gayle,Virat Kohli (c),Asad Pathan,AB de Villiers (wk),Mayank Agarwal,JS Mohammad,Abhimanyu Mithun, Zaheer Khan, Prasanth Parameswaran, Muttiah Muralitharan,1,0,5.0
